Year,CABLE-POP,CARDAMOM,CLASSIC,CLM-FATES,CLM6.0,DLEM,E3SM,EDv3,ELM-FATES,GDSTEM,IBIS,ISAM,JSBACH,JULES,LPJ-EOSIM,LPJ-GUESS,LPJmL,LPX-Bern,ORCHIDEE,VISIT-UT
1946,-0.434579978,,1.040327628,-0.422036869,-0.575688031,-1.581136515,0.289722039,-1.273847111,-0.861334626,-1.267707208,-0.525781783,-0.73816037,0.671941601,-0.804931955,-2.681763959,0.122660456,-0.510539809,-1.108022586,-0.307529547,0.0083659
1947,-1.762413173,,0.91107648,-1.391455826,-0.783464189,-1.482090848,0.188865375,-1.229288451,-0.959013317,-0.876779716,-0.242285753,-1.068605009,1.0327986,-0.598293019,-1.270634333,1.464712718,0.623538824,-0.440295194,-0.018850848,0.937092171
1948,-0.265693101,,-0.857040786,-0.073844278,-0.377415257,-1.487073396,-0.221469996,-0.489614035,-1.272870679,-1.894292334,0.126974135,-0.421236707,-0.185761769,-0.083039145,-1.212526026,-1.243577333,-1.373185034,0.085731879,-0.544827876,1.18104907
1949,-0.431512195,,2.532931452,-1.139032964,-0.71602366,-0.514112228,-0.215061302,-1.145139644,-0.898191464,-1.758784276,0.147074139,-0.686208314,-0.665888765,-0.99709508,-1.630599743,-0.414205524,-0.174957217,-0.784719697,-0.372717585,-1.179069926
1950,1.363306025,,0.32523955,-0.987907687,0.647366335,-1.375535513,0.466073341,-0.566486287,-0.050055281,0.513957666,0.184201547,0.462873775,2.275313189,0.895658322,-0.431466723,0.582313684,1.549516546,1.106897379,0.615941782,1.712660318
1951,-0.431246979,,-2.51658541,-0.571947192,-0.845688232,-2.609346922,-0.162494974,-1.063900274,-0.777491867,-2.374263352,-0.636765527,-1.561910282,-0.545667387,-0.323617339,-1.892243224,-0.887513851,-1.267196557,-0.751423167,-0.673339671,0.613919157
1952,-1.900981661,,-0.333403468,-0.971774698,-1.146442317,-2.276727389,-0.359584957,-1.429229395,-0.848278937,-2.982838129,-1.18411792,-1.713643876,-1.510183875,-1.07971432,-2.935373213,-2.726246705,-2.268080075,-2.185748046,-1.204239272,-1.180408287
1953,-1.389824413,,1.542949376,-1.369365433,-1.165020132,-1.565214513,0.102477918,-1.781012509,-1.349582814,-1.595582497,-0.828048246,-1.830286666,0.165066992,-0.621614944,-2.168416768,-1.019547142,-0.622740489,-0.170945914,-0.651278311,-0.309783578
1954,0.346881616,,0.987954729,-0.968445814,-0.461189726,-1.400502054,0.166259079,-1.055025804,-0.853698239,-1.872488223,-1.449263546,-0.87771911,0.36793963,-0.253189395,-2.44966819,0.030944659,0.285862945,-0.342809943,0.246368395,-0.344942832
1955,0.222109703,,1.85664556,-0.865332525,-0.72633488,-1.309900185,0.252719315,-1.130318229,-1.004222625,-1.345101152,-2.019098697,-0.949795588,2.023163178,0.350330263,-0.664720227,0.228299918,0.969147469,1.067049399,-0.008637972,1.42077202
1956,1.10930553,,-1.257306763,0.138602703,-0.160052748,-3.736071467,0.529298004,-0.451341389,-0.513897662,-0.280389412,-0.841122866,-0.68927504,1.284042975,0.960865064,1.260596507,0.921093852,0.751821568,1.889830879,0.256266696,2.828979714
1957,-1.762929778,,-1.492772128,-0.717357064,-1.473140467,-3.264248366,-0.554614846,-1.063895664,-0.968102266,-2.212504362,-2.156903388,-2.246093137,-0.926836182,-0.676669438,-1.218383439,-1.801575367,-1.336053383,-0.867872904,-1.280645816,0.944077341
1958,-0.633252387,,-1.031451068,-1.517261014,-1.655959111,-2.446938733,-0.043357028,-2.06832445,-0.831074324,-2.081744325,-2.607051788,-2.21850781,0.063422555,-1.965963231,-1.828999395,-2.468660603,-2.334876606,-1.761948774,-1.073817355,-1.718588263
1959,-1.80009097,,-0.743263449,-1.590544086,-1.433338989,-2.049191977,-0.087792908,-1.312694028,-1.205869864,-2.307422061,-1.603303437,-1.988855705,-0.393074398,-1.409380554,-2.836177849,-1.794862159,-2.233540822,-1.11658415,-0.618025026,-0.624980972
1960,-0.184211057,,-1.403115655,-1.006767442,-1.165339839,-1.866390631,-0.496724784,-2.042656362,-0.468399881,-2.822946726,-1.373209285,-2.132037759,0.960208454,-0.871631922,-1.247235651,-2.177473624,-1.448325833,-0.928455968,-0.409056919,-0.481222795
1961,-0.218549865,,0.40612188,-1.135680428,-0.726983076,-0.797720484,-0.315536852,-0.882093957,-0.753542384,-1.046869035,-0.609520586,-1.007011143,0.839390727,-1.203634,-1.985509841,-1.307509914,-1.152155167,-0.595416689,-0.585709664,0.37713877
1962,-0.124484979,,-1.156644228,-0.700040043,-0.505836318,-0.920439879,-0.357073542,-1.429819455,-0.798126629,-1.419924881,-0.232263365,-0.528757951,1.452626962,-0.062348696,-0.819484605,-0.632012114,-0.562111958,-0.952270146,0.297048087,2.362864409
1963,-0.924008881,,-0.248300578,-0.789073843,-0.771943681,-0.732468979,0.066395294,-1.75443694,-0.551569536,-2.475403162,-1.002561346,-1.048000984,0.526790637,-0.097049612,-1.245248244,-1.310337804,-1.168517727,-0.276934005,-0.430802665,0.9296036
1964,-0.035314908,,-1.721259165,-0.764121994,-0.24914405,-1.195084211,-0.033398844,-1.730606629,0.217085074,-0.655798449,0.3965853,-0.260417816,0.156446194,0.476454663,-0.84107594,-0.118476313,-0.91294537,-0.039603006,-0.247528528,0.80717139
1965,-0.187999425,,1.61116767,-0.449081592,-0.851408971,-0.987174071,-0.643444007,-0.961751378,-0.152104463,-1.265394807,-1.061034918,-0.379615826,-1.003655077,-1.009830053,-2.049663268,-1.800407226,-1.544186371,-2.069547673,-0.251976538,0.485137226
1966,-0.097820328,,0.123223348,-0.932954483,-0.155692492,0.13131884,-0.010945495,-0.864460522,-0.325694368,-1.212763068,-0.632581809,-0.362533859,1.433516906,-0.957967057,-0.417308865,0.533585583,0.009122324,0.527586741,0.375762027,1.3057646
1967,0.298122933,,0.488387789,-0.038291187,0.234986778,0.013666207,-0.074109759,-0.391330946,0.213131302,-0.218473369,-0.130538012,0.059704895,1.133213334,0.554272126,-0.154033376,0.079590753,0.091229073,0.532977935,0.01582028,1.031689265
1968,0.005395797,,-0.277010878,0.659660052,-0.015555024,-1.872540216,-0.347882117,-0.70299681,0.282044128,-1.003968587,-0.505979761,0.085919048,-0.153706996,0.578141943,1.083817696,0.919721395,0.96516753,1.233951653,0.282191282,2.026572538
1969,-0.567101501,,0.305685333,-1.469246808,-0.635669449,-1.151343105,-0.108605737,-0.823025283,-0.416286246,-0.458060495,-1.723482305,-1.399370873,-0.284912294,-1.669724716,-0.640371582,-1.087172667,-0.527172657,-0.015029662,-0.09884617,-0.027772772
1970,-0.174101587,,2.479035816,-0.998060753,-0.524497572,0.279086149,-0.060794632,-0.644548781,-0.449641005,-0.746133031,-1.077853683,-1.405005949,0.439292595,-1.639800494,-2.141725412,-1.269021788,-0.47250555,-0.739596972,0.024436327,-0.2516878
1971,1.839877657,,0.35299751,-0.386172956,-0.113607647,-0.994153396,0.272546572,-0.240334315,-0.02864686,0.257965289,-1.380788405,0.450760413,0.604357356,1.132575015,-0.615023875,0.615889667,1.444297558,0.208914844,0.781731623,1.036273042
1972,-1.195452436,,1.284199402,0.522323827,-0.592013874,-0.24672355,-0.058826664,-0.46948809,-0.070683005,-1.51562065,-2.312761059,-0.54346744,-2.528821888,-0.837818975,-0.359127128,-0.520303397,-1.477184269,0.178942344,-0.074320081,0.907139632
1973,0.530809741,,5.516764062,-1.852423806,-0.095761132,1.47118426,0.015913665,-0.403969222,-0.899908073,0.661504317,-1.081368008,-0.691118023,1.139741295,-1.393877958,-0.6920264,0.946391356,1.676610685,-0.192026137,0.364781131,-0.16830391
1974,3.61994642,,2.537268127,0.114423689,1.800940503,0.39084991,1.070114506,0.509562984,0.005837196,1.590770742,-0.701187392,1.887323723,3.270731582,2.430785265,0.881593596,2.453203054,2.81111168,2.325200466,2.132762845,4.331162461
1975,0.49670967,,0.821471792,0.273624648,0.147133845,0.441751865,0.280807074,0.422209496,-0.519690586,-0.377851597,-0.417716006,0.963274567,1.587223022,0.963074973,0.449026451,1.806623959,1.713578607,1.639240007,0.874144067,3.117836695
1976,0.789932268,,0.433260134,1.299943539,1.01285321,-1.589598984,0.215801193,0.623860096,0.743493983,0.247998382,-0.193695182,1.156121336,-0.592427232,2.182066556,2.250528613,0.744555188,0.565699435,1.21553237,0.755166791,2.885069172
1977,0.558213067,,3.17670158,-0.0216834,-0.281171467,-0.703984644,-0.125670011,-0.316312136,0.082586331,0.429205054,-1.547570746,-0.015574784,0.284120604,-0.344241524,0.26880549,-0.862127821,0.135661897,1.122361448,0.613502433,1.342128139
1978,2.445685463,,0.708934421,-0.313729186,0.433422546,-1.372024955,0.328497535,0.088170692,0.218035664,0.850325923,-1.729130152,0.58713306,2.943237872,0.387200055,0.138454242,1.013979248,1.658188891,0.183465659,1.445846285,2.800984083
1979,0.984513131,,-2.623902653,-0.129145156,-0.025638568,-2.215428168,-0.378528547,0.024427389,-0.612685697,-0.99150345,-2.130612752,-0.357448611,1.763948167,-0.866679149,-0.773288085,-1.0493897,-0.941243794,-0.594036925,0.455399446,1.865894662
1980,0.294327598,,2.241459193,-0.274279165,-0.376493691,0.844420216,-0.820236863,-0.598337107,0.137153748,-1.001173084,-1.84579649,-0.059492522,-0.127079868,-1.379394086,-2.302355937,-2.572277543,-2.00080145,-2.079062835,0.252029484,-0.251967851
1981,1.653359552,,0.88523053,-0.33779516,0.627243047,-0.647916767,0.013273288,-0.190940131,0.316039888,0.736724422,-0.475227269,0.541324518,1.244153594,-0.02555629,-1.251078228,0.079866385,0.809740533,-0.176598057,1.57455471,0.664635484
1982,0.607103834,,-2.81896992,0.901984612,0.763468369,-1.297120331,-0.144163797,0.687126489,0.678981758,-0.800261709,-0.86086937,0.353923961,-0.71091938,0.222187557,-0.692709201,0.300646003,-1.239386244,-0.228881889,0.921748583,1.360271149
1983,-0.778649319,,2.63040019,-0.886080214,-0.362264876,0.609211415,-0.676494693,-0.862193439,-0.308793033,-1.343057566,-1.60844859,-0.699736783,0.310336972,-2.018706221,-1.815578346,-1.181233951,-1.233024189,-2.621091621,0.408732996,-1.472175302
1984,0.975661896,,2.872067752,0.023927792,1.283655936,0.479603244,0.413996225,0.379900066,0.009155514,1.197507905,0.879823922,0.70479048,0.953890433,0.066983253,-0.381663889,0.989827505,1.147565387,0.877417762,2.363854501,2.091720212
1985,2.289461193,,2.426865455,0.124674759,0.655678582,-0.031208298,0.134904849,0.651511384,0.140695464,0.8845363,0.091121774,0.815879497,2.88517491,-0.198400519,-0.116258786,0.700437009,1.740459229,0.170770689,1.812538484,1.874060888
1986,0.580579143,,-0.94617375,0.549654314,0.586761932,-1.331204082,0.094563015,0.475431334,0.252684539,-1.028184902,-0.653032216,0.781008015,1.283132308,0.577083502,-0.006945617,0.868438911,0.992429829,-0.960214391,1.124676304,1.49940051
1987,-0.877837802,,-0.026475014,-0.350819195,-1.020466039,0.585600179,-0.338487637,-0.515003684,0.037987243,-2.112827171,-0.963880071,-1.022773396,-0.619948323,-2.157996362,-0.6856721,-1.077098512,-1.337166805,-1.579112332,0.378938705,-0.820338684
1988,0.570437395,,4.546726923,-1.110866149,0.44565201,1.746843618,-0.053756042,-0.000921161,0.178448398,0.546798523,0.037441111,0.426416747,1.81039773,0.231805072,-1.446798609,-0.577000398,0.190701957,-0.220786573,1.292994486,-0.286571631
1989,1.627533817,,2.52440453,0.385625459,1.592992169,-0.432211092,0.142421529,1.020686605,0.793310059,0.617937498,1.883125052,1.320800453,0.931900051,1.27136713,1.191315205,2.225598584,2.382472789,1.993727243,2.351958246,2.770096169
1990,-0.035465096,,0.919361754,0.366231238,1.179223736,-0.150262806,-0.00324772,1.544943861,-0.278077955,-0.55901373,0.799869912,0.109776516,0.749081826,-0.421852943,1.3038617,1.225742094,0.252635064,1.623309407,1.305989085,1.446523468
1991,1.25172548,,-0.042984182,1.129184639,1.102331636,0.659006937,-0.071296446,1.160369815,0.394928506,0.908875833,-0.40676792,0.895164171,2.148348287,1.340131211,-0.128174322,-0.643265414,0.875879591,-0.270279269,1.610802017,1.267607878
1992,1.533324969,,2.083634009,1.257325597,1.400793243,1.115780979,-0.100252131,0.82128422,1.662517547,-0.699179826,0.846661375,0.783942095,-0.448088946,1.005820082,1.125229513,0.819800151,0.099908575,-0.834666215,0.659908,-0.574475627
1993,2.071567226,,0.148541306,0.60832022,0.906294381,-0.028453685,0.519938566,0.735506676,1.538131686,0.914522642,1.723233838,0.555983958,1.475320563,0.268110612,1.641309464,1.726435609,1.100869216,0.51437541,2.015000995,1.077589494
1994,0.457183413,,0.276430683,-0.005740667,0.508734097,-0.229623297,-0.625186478,0.616079952,-0.051337368,0.199767581,0.165863527,0.832280024,1.395057641,-0.219880522,-1.113898458,-1.352462337,-0.702558262,-0.54533921,1.121580355,0.438742612
1995,0.23857079,,2.672600789,0.01518568,0.240216636,0.60127635,-0.377117627,0.502155768,-0.196380076,-1.404621987,-0.499308964,-0.314139642,1.213701726,-0.640123038,0.12359764,-0.200225983,0.769390989,-0.669612522,0.446854948,0.668275861
1996,2.097065794,,2.092804891,1.006319795,1.51968875,1.000325697,0.526278967,1.463804787,1.163550952,0.641656784,1.402566079,0.65841254,1.005749066,0.468726981,1.741551148,2.149525807,1.536401593,1.562825296,2.417728622,1.366498831
1997,1.776076724,,0.83597314,1.108899468,1.133190894,-1.011077361,0.666006373,1.394728055,0.760014426,0.337314655,0.71811507,0.557051099,2.084278607,0.949240284,3.110419646,1.889942361,1.628121595,2.069348871,1.107653355,1.583679302
1998,0.176553929,,3.14310399,-0.600866773,0.374291619,1.440515992,0.153773804,0.325082983,-0.702082355,0.112086139,-1.066591555,-1.111045078,1.711769975,-1.538137629,-0.090512938,-0.434418728,0.364100205,0.58232073,0.590339188,0.768486669
1999,1.461531108,,3.168936188,0.448523644,1.466395408,1.423165411,0.263786053,1.514796158,0.430497828,0.186257135,2.176542488,0.920616029,2.561055997,1.565533123,2.134961659,1.509774509,2.028082661,1.697084267,1.331953828,2.935140986
2000,2.001437177,,1.621111479,1.491315155,1.083458332,0.333885749,0.525924929,1.515488609,0.29052494,-0.401835401,1.513157412,0.931216254,1.198569578,1.403655113,2.749357875,1.030805333,2.410317586,2.219446051,1.151141853,3.156260768
2001,0.61816928,,-0.314629734,1.135525815,0.737050503,0.301003491,0.216018987,1.524559774,0.33491154,0.34883245,0.773360316,0.442002089,0.332734828,0.559646593,1.706999961,-0.244879856,0.221721957,0.513809143,0.690592202,2.018255759
2002,-0.163623298,,1.127062702,1.237764111,0.844769522,0.952042316,-0.683874437,1.40858365,0.39894359,-0.862327833,0.43774001,0.20499158,-0.402702887,-0.525421697,0.049613871,-1.287437376,-1.116877505,-0.904147971,0.711127162,-0.571003697
2003,1.357390928,0.584313035,1.41690858,0.702695615,1.360513998,0.707081413,-0.370878441,0.900923713,0.877265603,1.196784078,0.958760648,0.428434882,1.694502404,0.182725368,0.602837608,0.401482282,0.84408624,-0.462106264,1.268376743,1.050169875
2004,1.915465735,2.039892748,0.266174289,1.217413789,1.000222224,0.175253308,0.067939479,1.660846383,1.19196359,-0.455381629,0.851105315,0.231823603,1.815801502,1.034806996,2.776043895,1.020662647,0.582650621,0.771605609,0.9024451,2.264229949
2005,0.222348529,1.162641476,1.78379382,0.715789733,0.511434211,1.444121492,-0.291394875,0.71194249,0.582512733,-0.560251156,0.140889994,0.009584663,0.324471626,-0.024517363,1.623629964,-0.048732345,0.118449072,-0.268559676,1.055657208,0.208296697
2006,2.046747743,2.136173445,1.88413305,1.14389462,1.631945752,1.092135421,0.093529717,1.508681012,0.954771861,1.405733881,0.764580216,0.950602509,1.724358996,1.315144459,2.141735374,1.385568523,2.469540711,1.461131616,2.114138055,2.247193403
2007,2.399556878,1.060388045,2.930396433,1.542525914,1.647212199,1.407844156,-0.382674947,1.933589008,0.436177212,0.437584519,0.988453059,1.157349939,2.037454026,1.320260692,1.672512979,0.791309651,1.75997334,0.454032693,1.838615257,2.165274128
2008,2.245535283,3.218954423,1.637538876,1.647647666,1.075123802,1.01601554,-0.05025023,2.215159287,1.088972197,0.511321828,1.67893512,1.605870748,1.740851144,1.783203307,1.402962361,1.547858977,2.101617749,0.904128898,1.964863512,2.960207934
2009,1.957412404,2.501923157,3.186059492,1.230258543,0.947064942,0.13278561,-0.249680448,1.891496199,0.708409556,0.269624407,0.753841413,0.199122422,1.845341385,0.720637501,2.953132546,0.276979678,1.66673235,0.718863871,1.457396442,2.437883776
2010,2.385209913,1.881257985,4.179364336,0.675477064,1.401019615,1.531600399,0.225017986,1.319008699,-0.11023661,1.193025063,-0.833872187,-0.073607115,3.347914766,-0.299122029,3.294436106,2.48729285,3.447838558,1.406142816,2.232616886,2.465575185
2011,2.97006876,2.295396378,-0.545066728,1.619311933,2.129158679,0.782418262,1.008803217,1.997768729,0.179082148,0.186121679,1.280262658,1.22192806,2.925092813,2.101555529,3.590658865,2.027239015,2.62906827,1.910825241,2.525059526,3.861549449
2012,0.254009536,3.338503718,1.895912174,2.123049447,1.326071819,1.537782246,-0.385379569,1.709673114,0.207020347,-0.92968466,0.984839073,0.880178877,0.096326847,0.857070255,1.299504296,-0.600593631,-0.198249361,0.627513231,0.834787262,1.298438762
2013,2.802075824,3.290526043,3.071196596,0.833957496,1.355710835,1.147125148,-0.383084415,2.219652215,1.033971641,2.077757804,2.12796582,0.818513831,3.026978076,0.23335714,2.930572222,1.698753648,2.165159403,1.390397705,2.416768603,2.021576145
2014,2.996636114,3.245470696,0.385055587,1.649114297,1.720079963,0.358484097,-0.090275837,3.353795625,1.217535261,0.589661675,1.192975587,1.206152027,1.640627301,1.092580371,3.877355367,2.073923212,1.934585868,1.356837034,1.732294461,2.959533773
2015,0.53985869,1.97935111,0.664944724,1.593668172,1.036870251,0.730507871,-0.01358734,2.280057675,0.333870905,-1.005499329,0.104176302,0.593706579,-0.84681642,0.242883472,2.188501532,-0.729471618,-0.786039278,-1.011551862,1.037052907,0.933936927
2016,0.89417477,3.435357244,4.093001059,1.047101167,1.424647267,1.643909227,-0.085696401,1.584754107,0.681080297,0.143421304,1.007360213,-0.163615432,1.161408017,2.047702804,2.86289144,0.121996416,0.490508581,0.794982904,1.507494646,-0.066130953
2017,2.812862623,3.312894143,1.874683674,0.874095488,2.176899255,2.071920158,0.30466501,2.737003946,1.219750126,2.395254079,0.927393881,1.400347671,2.700034182,0.559443329,2.723431655,1.245476934,2.178628136,1.142257135,2.734629246,2.912398667
2018,1.966597025,3.883273443,0.974944841,1.574250015,1.82636063,0.945412422,-0.118829445,2.778704439,1.273628874,0.661578673,0.927912154,1.600126191,3.707418038,1.077837265,3.012168391,1.929623312,2.595148478,0.926965637,1.939833435,3.114996389
2019,1.62761052,2.819693912,1.188154231,1.392659214,1.708099627,0.845285248,-0.414042679,2.635787146,-0.43143004,0.38466629,1.341212734,1.655331335,3.306701528,1.072067427,3.046549669,1.514700069,1.154323878,0.244944101,1.2568348,1.752038132
2020,1.638001901,4.303369658,2.67988889,1.348071852,2.024612608,1.804419389,0.102516297,2.469739165,1.483465001,0.621564372,0.457899413,1.531691498,2.086695439,0.897665596,2.128960821,-0.207073673,1.358878921,0.105970609,1.468873612,2.299494529
2021,2.899340758,4.430045699,3.69300828,1.358760187,2.202732565,2.450522549,0.604535617,2.632101382,1.249762528,1.593477018,1.016780672,1.519602478,1.979414168,0.713587329,1.638202799,1.385346556,2.511387216,0.451868078,2.694678584,2.44847585
2022,2.140557141,5.270468598,0.357152777,1.726795232,3.261191885,0.804191394,-0.000374751,2.922563482,0.746964685,1.282358695,1.904549735,2.394437949,2.986034892,1.884237702,2.655850816,1.595243006,2.810325972,1.169552497,2.176094463,3.628356185
2023,-0.027812596,4.265959985,-0.034402728,1.99000694,1.714027761,0.325084903,-0.46364057,2.1172428,1.35754056,-0.21821715,0.113265038,0.821118645,0.679318237,0.32311853,2.423711567,0.630024627,0.797127232,1.018310848,0.581742027,2.377763561
2024,2.245785168,6.047795025,-2.781313053,1.395445747,1.646644166,,0.217242233,1.888542261,0.520907777,1.227075587,-0.23717208,0.949172664,2.19417729,-0.348737477,3.080451292,0.176647947,0.622626132,0.683027292,1.324644561,1.641016856
