time,FCO2,delta_FCO2
1865-12-16 12:00:00,0.5156219,-0.059831440448760986
1866-01-16 12:00:00,0.5279863,0.012364387512207031
1866-02-15 00:00:00,0.4911582,-0.03682810068130493
1866-03-16 12:00:00,0.35663334,-0.1345248520374298
1866-04-16 00:00:00,-0.0049498957,-0.3615832310169935
1866-05-16 12:00:00,-0.6094738,-0.604523928835988
1866-06-16 00:00:00,-1.3139919,-0.7045180797576904
1866-07-16 12:00:00,-1.0549175,0.25907444953918457
1866-08-16 12:00:00,-0.12630373,0.9286137223243713
1866-09-16 00:00:00,0.6734283,0.7997320294380188
1866-10-16 12:00:00,0.63204515,-0.04138314723968506
1866-11-16 00:00:00,0.5830878,-0.04895734786987305
1866-12-16 12:00:00,0.5725466,-0.010541200637817383
1867-01-16 12:00:00,0.4936373,-0.07890930771827698
1867-02-15 00:00:00,0.44199926,-0.05163803696632385
1867-03-16 12:00:00,0.38220033,-0.05979892611503601
1867-04-16 00:00:00,0.07380971,-0.30839061737060547
1867-05-16 12:00:00,-0.59575033,-0.669560045003891
1867-06-16 00:00:00,-1.3032116,-0.7074612379074097
1867-07-16 12:00:00,-1.1512934,0.1519181728363037
1867-08-16 12:00:00,-0.16974261,0.98155078291893
1867-09-16 00:00:00,0.60342824,0.7731708586215973
1867-10-16 12:00:00,0.64410585,0.04067760705947876
1867-11-16 00:00:00,0.38630474,-0.2578011155128479
1867-12-16 12:00:00,0.32781586,-0.0584888756275177
1868-01-16 12:00:00,0.31453124,-0.013284623622894287
1868-02-15 00:00:00,0.26785696,-0.04667428135871887
1868-03-16 12:00:00,0.29569328,0.027836322784423828
1868-04-16 00:00:00,-0.119476385,-0.4151696637272835
1868-05-16 12:00:00,-0.6669295,-0.5474530979990959
1868-06-16 00:00:00,-1.3353475,-0.6684180498123169
1868-07-16 12:00:00,-1.2390538,0.09629368782043457
1868-08-16 12:00:00,-0.17090954,1.0681443065404892
1868-09-16 00:00:00,0.5288118,0.6997213512659073
1868-10-16 12:00:00,0.66533935,0.13652753829956055
1868-11-16 00:00:00,0.49879146,-0.16654789447784424
1868-12-16 12:00:00,0.46241403,-0.0363774299621582
1869-01-16 12:00:00,0.46975636,0.007342338562011719
1869-02-15 00:00:00,0.3973543,-0.07240206003189087
1869-03-16 12:00:00,0.46887833,0.07152402400970459
1869-04-16 00:00:00,-0.024643272,-0.4935216009616852
1869-05-16 12:00:00,-0.56641626,-0.5417729914188385
1869-06-16 00:00:00,-1.1769054,-0.6104891300201416
1869-07-16 12:00:00,-1.0949341,0.08197128772735596
1869-08-16 12:00:00,-0.21651527,0.8784188330173492
1869-09-16 00:00:00,0.5146943,0.7312095463275909
1869-10-16 12:00:00,0.67449987,0.15980559587478638
1869-11-16 00:00:00,0.5143018,-0.16019809246063232
1869-12-16 12:00:00,0.46607214,-0.0482296347618103
1870-01-16 12:00:00,0.52311677,0.0570446252822876
1870-02-15 00:00:00,0.45925882,-0.06385794281959534
1870-03-16 12:00:00,0.40837118,-0.05088764429092407
1870-04-16 00:00:00,0.076713875,-0.3316573053598404
1870-05-16 12:00:00,-0.5710288,-0.6477427035570145
1870-06-16 00:00:00,-1.3708614,-0.7998325824737549
1870-07-16 12:00:00,-1.2092954,0.16156601905822754
1870-08-16 12:00:00,-0.30192,0.9073753952980042
1870-09-16 00:00:00,0.5222003,0.824120283126831
1870-10-16 12:00:00,0.47005612,-0.05214416980743408
1870-11-16 00:00:00,0.4577586,-0.012297511100769043
1870-12-16 12:00:00,0.3680064,-0.089752197265625
1871-01-16 12:00:00,0.31243044,-0.05557596683502197
1871-02-15 00:00:00,0.30234337,-0.010087072849273682
1871-03-16 12:00:00,0.23966965,-0.06267371773719788
1871-04-16 00:00:00,-0.04119744,-0.2808670923113823
1871-05-16 12:00:00,-0.7247237,-0.6835262551903725
1871-06-16 00:00:00,-1.3301026,-0.6053788661956787
1871-07-16 12:00:00,-1.1672932,0.1628093719482422
1871-08-16 12:00:00,-0.18313055,0.9841626435518265
1871-09-16 00:00:00,0.46789452,0.6510250717401505
1871-10-16 12:00:00,0.68168575,0.21379122138023376
1871-11-16 00:00:00,0.43432406,-0.2473616898059845
1871-12-16 12:00:00,0.3982408,-0.03608325123786926
1872-01-16 12:00:00,0.47520465,0.07696384191513062
1872-02-15 00:00:00,0.38999906,-0.08520558476448059
1872-03-16 12:00:00,0.36715752,-0.022841542959213257
1872-04-16 00:00:00,-0.014076047,-0.3812335655093193
1872-05-16 12:00:00,-0.56704783,-0.552971787750721
1872-06-16 00:00:00,-1.2947448,-0.7276970148086548
1872-07-16 12:00:00,-1.0645704,0.23017442226409912
1872-08-16 12:00:00,-0.08455126,0.9800191670656204
1872-09-16 00:00:00,0.75773394,0.8422852009534836
1872-10-16 12:00:00,0.7468568,-0.010877132415771484
1872-11-16 00:00:00,0.48647186,-0.2603849470615387
1872-12-16 12:00:00,0.46608347,-0.020388394594192505
1873-01-16 12:00:00,0.43612185,-0.029961615800857544
1873-02-15 00:00:00,0.4621296,0.026007741689682007
1873-03-16 12:00:00,0.42018476,-0.04194483160972595
1873-04-16 00:00:00,0.03910499,-0.3810797706246376
1873-05-16 12:00:00,-0.60967714,-0.6487821266055107
1873-06-16 00:00:00,-1.3297924,-0.7201152443885803
1873-07-16 12:00:00,-1.2001543,0.12963807582855225
1873-08-16 12:00:00,-0.10650675,1.0936475545167923
1873-09-16 00:00:00,0.7528282,0.8593349307775497
1873-10-16 12:00:00,0.6588912,-0.0939369797706604
1873-11-16 00:00:00,0.53849334,-0.12039786577224731
1873-12-16 12:00:00,0.48511887,-0.05337446928024292
1874-01-16 12:00:00,0.40280432,-0.08231455087661743
1874-02-15 00:00:00,0.39824793,-0.004556387662887573
1874-03-16 12:00:00,0.29336253,-0.10488539934158325
1874-04-16 00:00:00,-0.04054714,-0.33390966802835464
1874-05-16 12:00:00,-0.6808597,-0.6403125450015068
1874-06-16 00:00:00,-1.3799379,-0.6990782022476196
1874-07-16 12:00:00,-1.131455,0.24848294258117676
1874-08-16 12:00:00,-0.18697597,0.9444789737462997
1874-09-16 00:00:00,0.6150606,0.8020365983247757
1874-10-16 12:00:00,0.5915948,-0.02346581220626831
1874-11-16 00:00:00,0.49124998,-0.10034483671188354
1874-12-16 12:00:00,0.44865757,-0.042592406272888184
1875-01-16 12:00:00,0.40682745,-0.04183012247085571
1875-02-15 00:00:00,0.40000668,-0.006820768117904663
1875-03-16 12:00:00,0.37184972,-0.028156965970993042
1875-04-16 00:00:00,0.028958749,-0.3428909666836262
1875-05-16 12:00:00,-0.5454545,-0.574413251131773
1875-06-16 00:00:00,-1.2399678,-0.6945133209228516
1875-07-16 12:00:00,-1.0796888,0.1602790355682373
1875-08-16 12:00:00,-0.10591783,0.9737709611654282
1875-09-16 00:00:00,0.64866835,0.7545861750841141
1875-10-16 12:00:00,0.8077305,0.15906214714050293
1875-11-16 00:00:00,0.57522404,-0.23250645399093628
1875-12-16 12:00:00,0.52193457,-0.05328947305679321
1876-01-16 12:00:00,0.484064,-0.037870556116104126
1876-02-15 00:00:00,0.50149053,0.017426520586013794
1876-03-16 12:00:00,0.4099542,-0.09153634309768677
1876-04-16 00:00:00,0.04758462,-0.3623695708811283
1876-05-16 12:00:00,-0.59586865,-0.6434532664716244
1876-06-16 00:00:00,-1.2573843,-0.6615156531333923
1876-07-16 12:00:00,-1.2102274,0.0471569299697876
1876-08-16 12:00:00,-0.14103153,1.0691958367824554
1876-09-16 00:00:00,0.54081035,0.6818418800830841
1876-10-16 12:00:00,0.7258128,0.18500244617462158
1876-11-16 00:00:00,0.4734871,-0.2523256838321686
1876-12-16 12:00:00,0.33361542,-0.13987168669700623
1877-01-16 12:00:00,0.45734736,0.12373194098472595
1877-02-15 00:00:00,0.43643042,-0.02091693878173828
1877-03-16 12:00:00,0.4120052,-0.024425238370895386
1877-04-16 00:00:00,0.060088485,-0.35191670060157776
1877-05-16 12:00:00,-0.5500658,-0.6101543009281158
1877-06-16 00:00:00,-1.325111,-0.7750452160835266
1877-07-16 12:00:00,-1.1333737,0.19173729419708252
1877-08-16 12:00:00,-0.119792745,1.0135809928178787
1877-09-16 00:00:00,0.5896338,0.7094265669584274
1877-10-16 12:00:00,0.75434524,0.16471141576766968
1877-11-16 00:00:00,0.5216046,-0.2327406406402588
1877-12-16 12:00:00,0.46326646,-0.05833813548088074
1878-01-16 12:00:00,0.45694724,-0.006319224834442139
1878-02-15 00:00:00,0.52529204,0.06834480166435242
1878-03-16 12:00:00,0.41899735,-0.10629469156265259
1878-04-16 00:00:00,0.030757084,-0.3882402628660202
1878-05-16 12:00:00,-0.52906054,-0.5598176270723343
1878-06-16 00:00:00,-1.2855088,-0.7564482092857361
1878-07-16 12:00:00,-1.1098632,0.1756455898284912
1878-08-16 12:00:00,-0.16252762,0.9473355412483215
1878-09-16 00:00:00,0.67923653,0.8417641520500183
1878-10-16 12:00:00,0.65363777,-0.025598764419555664
1878-11-16 00:00:00,0.41036892,-0.24326884746551514
1878-12-16 12:00:00,0.46783805,0.05746912956237793
1879-01-16 12:00:00,0.3736173,-0.09422075748443604
1879-02-15 00:00:00,0.40238348,0.02876618504524231
1879-03-16 12:00:00,0.3705764,-0.0318070650100708
1879-04-16 00:00:00,0.020594545,-0.3499818667769432
1879-05-16 12:00:00,-0.5345005,-0.5550950244069099
1879-06-16 00:00:00,-1.2850343,-0.7505338191986084
1879-07-16 12:00:00,-1.0446476,0.2403867244720459
1879-08-16 12:00:00,-0.1086389,0.9360086768865585
1879-09-16 00:00:00,0.63111776,0.7397566586732864
1879-10-16 12:00:00,0.6538939,0.022776126861572266
1879-11-16 00:00:00,0.4678978,-0.18599608540534973
1879-12-16 12:00:00,0.38562357,-0.08227422833442688
1880-01-16 12:00:00,0.44468316,0.059059590101242065
1880-02-15 00:00:00,0.40541613,-0.03926703333854675
1880-03-16 12:00:00,0.36677948,-0.03863665461540222
1880-04-16 00:00:00,0.027002517,-0.3397769592702389
1880-05-16 12:00:00,-0.58785856,-0.614861074835062
1880-06-16 00:00:00,-1.2636214,-0.6757628917694092
1880-07-16 12:00:00,-1.0761081,0.1875133514404297
1880-08-16 12:00:00,-0.0762026,0.9999054968357086
1880-09-16 00:00:00,0.6004895,0.6766920983791351
1880-10-16 12:00:00,0.7410019,0.1405124068260193
1880-11-16 00:00:00,0.48200822,-0.2589936852455139
1880-12-16 12:00:00,0.34956563,-0.13244259357452393
1881-01-16 12:00:00,0.38216466,0.032599031925201416
1881-02-15 00:00:00,0.36215714,-0.02000752091407776
1881-03-16 12:00:00,0.2979529,-0.06420424580574036
1881-04-16 00:00:00,-0.031084366,-0.32903725653886795
1881-05-16 12:00:00,-0.551208,-0.520123653113842
1881-06-16 00:00:00,-1.2296188,-0.6784107685089111
1881-07-16 12:00:00,-1.0786922,0.1509265899658203
1881-08-16 12:00:00,-0.13698836,0.9417038410902023
1881-09-16 00:00:00,0.6567788,0.7937671691179276
1881-10-16 12:00:00,0.7927306,0.13595181703567505
1881-11-16 00:00:00,0.58357954,-0.20915108919143677
1881-12-16 12:00:00,0.5235354,-0.060044169425964355
1882-01-16 12:00:00,0.50733566,-0.016199707984924316
1882-02-15 00:00:00,0.48590922,-0.02142643928527832
1882-03-16 12:00:00,0.38060653,-0.10530269145965576
1882-04-16 00:00:00,0.10052642,-0.280080109834671
1882-05-16 12:00:00,-0.516255,-0.6167814433574677
1882-06-16 00:00:00,-1.2034885,-0.6872334480285645
1882-07-16 12:00:00,-1.0716822,0.13180625438690186
1882-08-16 12:00:00,-0.039498374,1.0321838408708572
